6.250000000000000000e+01,9.458333587646484375e+01,6.791666412353515625e+01,5.625000000000000000e+01,6.708333587646484375e+01
7.979166412353515625e+01,8.270833587646484375e+01,7.583333587646484375e+01,8.833333587646484375e+01,7.791666412353515625e+01
2.500000000000000000e+01,4.937500000000000000e+01,6.020833206176757812e+01,2.500000000000000000e+01,2.500000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
7.354166412353515625e+01,8.541666412353515625e+01,8.500000000000000000e+01,8.833333587646484375e+01,7.520833587646484375e+01
9.229166412353515625e+01,9.437500000000000000e+01,8.750000000000000000e+01,7.500000000000000000e+01,8.750000000000000000e+01
1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,9.458333587646484375e+01,1.000000000000000000e+02
8.062500000000000000e+01,5.041666793823242188e+01,7.041666412353515625e+01,6.541666412353515625e+01,8.541666412353515625e+01
9.166666412353515625e+01,8.916666412353515625e+01,8.833333587646484375e+01,8.895833587646484375e+01,8.083333587646484375e+01
